BU-NEU-EXP;BU-NEU-DAT;BU-NEU-ZEIT;BU-AEN-EXP;BU-AEN-DAT;BU-AEN-ZEIT;BU-UDB;#DUMMY-01;#DUMMY-01;#DUMMY-02;#DUMMY-03;#DUMMY-04;#DUMMY-05;#DUMMY-06;#DUMMY-07;#DUMMY-08;#DUMMY-09;#DUMMY-10;BU-KDNR;BU-NDL;BU-BUERO;BU-NAME;BU-NAME-2;BU-NAME-VERSAND;BU-ORT;BU-STRASSE;BU-POSTFACH;BU-PLZ;BU-PLZ-POSTF;BU-PLZ-GROSS;BU-NAT-KENNZ;BU-GUELTIG-VON;BU-GUELTIG-BI;BU-KOM-TEL-1;BU-KOM-TEL-2;#Z-TELEX-1;#Z-TELEX-2;#Z-TELEX-3;#Z-TELEX-4;BU-KOM-FAX;BU-KOM-BTX;BU-KASSENKONTO;BU-EMPFAENGER;#DUMMY-01;#DUMMY-01;BU-KONTO;#DUMMY-01;BU-E-MAIL;#DUMMY-01;BU-VERKAUFSEINHEIT;BU-DEBITOREN-ZUORDNUNG;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;RBS-ZTAB-CODE;RBS-ZTAB-SAP-KTO;RBS-ZTAB-GUELTIG-VON;RBS-ZTAB-GUELTIG-BIS;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-FA-ENDK-NAME;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-BELARCH-FUSSTEXT;BU-MARK-DEF-TYP;BU-MARK-DEF-ZIEL;BU-MARK-DEF-BEFOERDERART;BU-MARK-DEF-REISEART;BU-MARK-DEF-DAUER;BU-TEILNEHMER-ABGRENZBUCHUNG
9001;09.12.2002;18:05:51;9858;29.04.2015;11:45:14;209;6055 6108;;;;;;;;;;;6055;55;6108;HLR Jungfernstieg Hamburg;JoR2 20120419 / MI 20150428;TUI Leisure Travel GmbH;Hamburg;Verkehrspavillon Jungfernstieg;;20354;;;D;20000101;20691231;040-32585640;;;;;;040-32585650;;196108;;;;6108;;Hamburg8@hapag-lloyd-reisebuero.de;;6108;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;29.04.2015;11:46:04;209;6055 6109;;;;;;;;;;;6055;55;6109;HLR Stephanstr. Westerland;JoR2 20120515 / MI 20150428;TUI Leisure Travel GmbH;Westerland;Stephanstr.3;;25980;;;D;20001001;20691231;04651-82110;;;;;;04651-821111;;196109;;;;6109;;Westerland1@hapag-lloyd-reisebuero.de;;6109;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;22.04.2015;12:54:12;209;6055 6110;;;;;;;;;;;6055;55;6110;TUC Stade;JoR2 20120308 / MI 20150421;TUI Leisure Travel GmbH;Stade;Pferdemarkt 18-20;;21682;;;D;20001001;20691231;04141-4113-0;;;;;;04141-411313;;196110;;;;6110;;Stade1@tui-reisecenter.de;;6110;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;01.06.2015;09:58:42;209;6055 6111;;;;;;;;;;;6055;55;6111;HLR Flughafen Hamburg;JoR2 20120228 / MI 20150505;TUI Leisure Travel GmbH;Hamburg;Flughafen Terminal 1;;22335;;;D;20001001;20150531;040-50751565;;;;;;040-50751844;;196111;;;;6111;;Hamburg3@hapag-lloyd-reisebuero.de;;6111;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;10.06.2015;12:09:56;209;6055 6112;;;;;;;;;;;6055;55;6112;TUI Cuxhafen;JoR2 20120524 / MI 20150512;TUI Leisure Travel GmbH;Cuxhaven;Bahnhofstr. 16;;27472;;;D;20001001;20691231;04721-5697-0;;;;;;04721-5697-30;;196112;;;;6112;;Cuxhaven1@tui-reisebuero.de;;6112;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;06.05.2015;10:04:00;209;6055 6113;;;;;;;;;;;6055;55;6113;HLR Andreas  Kiel;JoR2 20120417 / MI 20150505;TUI Leisure Travel GmbH;Kiel;Andreas-Gayk-Str. 13;;24103;;;D;20001001;20691231;0431-99783;;;;;;0431-978347;;196113;;;;6113;;Kiel1@hapag-lloyd-reisebuero.de;;6113;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;14.04.2015;12:25:34;209;6055 6114;;;;;;;;;;;6055;55;6114;HLR Fleethoern  Kiel;JoR2 20120228 / MI 20150414;TUI Leisure Travel GmbH;Kiel;Fleethoern 1-3;;24103;;;D;20001001;20691231;0431-974510;;;;;;0431-978348;;196114;;;;6114;;Kiel2@hapag-lloyd-reisebuero.de;;6114;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;26.05.2015;14:18:10;209;6055 6116;;;;;;;;;;;6055;55;6116;TUI Bremen;JoR2 20120306 / MI 20150521;TUI Leisure Travel GmbH;Bremen;Knochenhauerstr. 10-12;;28195;;;D;20001001;20691231;0421-17371-0;;;;;;0421-17371-13;;196116;;;;6116;;Bremen8@tui-reisebuero.de;;6116;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;01.12.2015;11:49:51;209;6055 6118;;;;;;;;;;;6055;55;6118;TUI Bremen;JoR2 20120605 / MI 20150716;TUI Leisure Travel GmbH;Bremen;Marktstr. 8;;28195;;;D;20001001;20691231;0421-36908-0;;;;;;0421-3690840;;196118;;;;6118;;Bremen10@tui-reisebuero.de;;6118;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;31.03.2015;09:47:04;209;6055 6120;;;;;;;;;;;6055;55;6120;TUC Oldenburg;JoR2 20120322 / MI 20150324;TUI Leisure Travel GmbH;Oldenburg;Lange Straﬂe 54;;26122;;;D;20001001;20691231;0441-923870;;;;;;0441-9238777;;196120;;;;6120;;Oldenburg1@tui-reisecenter.de;;6120;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;30.04.2015;11:34:29;209;6055 6121;;;;;;;;;;;6055;55;6121;TRC Bremerhaven;JoR2 20120313 / MI 20150429;TUI Leisure Travel GmbH;Bremerhaven;Buergermeister-Smidt-Str. 45;;27568;;;D;20001001;20691231;0471-94641-0;;;;;;0471-9464141;;196121;;;;6121;;Bremerhaven1@tui-reisecenter.de;;6121;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;15.04.2015;11:22:10;209;6055 6122;;;;;;;;;;;6055;55;6122;TUC Georgstr.   Hannover;JoR2 20111117 / MI 20150414;TUI Leisure Travel GmbH;Hannover;Georgstr. 16;;30159;;;D;20001001;20691231;0511-3019-0;;;;;;0511-3019251;;196122;;;;6122;;Hannover1@tui-reisecenter.de;;6122;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;08.05.2015;13:45:25;209;6055 6126;;;;;;;;;;;6055;55;6126;HLR Flughafen Hannover;JOSY ab 20101019/JoR2 20110926;TUI Leisure Travel GmbH;Hannover;Flughafen Hannover;;30669;;;D;20001001;20150531;0511-72689-0;;;;;;0511-72689-20;;196126;;;;6126;;Hannover1@hapag-lloyd-reisebuero.de;;6126;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;04.10.2016;13:48:50;209;6055 6127;;;;;;;;;;;6055;55;6127;TUI Heinrich-Heine-Allee   DUS;JoR2 20120731 / MI 20150630;TUI Leisure Travel GmbH;Duesseldorf;Heinrich-Heine-Allee 37;;40213;;;D;20001001;20691231;0211-86698-0;;;;;;0211-8669824;;196127;;;;6127;;Duesseldorf4@tui-reisebuero.de;;6127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;07.08.2015;10:08:42;209;6055 6129;;;;;;;;;;;6055;55;6129;HLR Aachen;JoR2 20120705 / MI 20150806;TUI Leisure Travel GmbH;Aachen;Komphausbadstr. 6;;52062;;;D;20001001;20691231;0241-470600;;;;;;0241-4706060;;196129;;;;6129;;Aachen1@hapag-lloyd-reisebuero.de;;6129;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9853;18.03.2016;11:58:53;209;6055 6130;;;;;;;;;;;6055;55;6130;TUI Essen Am Handelshof;JoR2 20120712 / MI 20151208;TUI Leisure Travel GmbH;Essen;Am Handelshof 1;;45127;;;D;20001001;20691231;0201 /8106068;;;;;;0201/810 60 86;;196130;;;;6130;;Essen1@tui-reisebuero.de;;6130;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;22.07.2015;13:53:05;209;6055 6131;;;;;;;;;;;6055;55;6131;HLR Duisburg;JoR2 20120614 / MI 20150721;TUI Leisure Travel GmbH;Duisburg;Claubergstr. 1 - 3;;47051;;;D;20001001;20691231;0203-28666-0;;;;;;0203-28666-66;;196131;;;;6131;;Duisburg1@hapag-lloyd-reisebuero.de;;6131;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;21.05.2015;14:12:20;209;6055 6136;;;;;;;;;;;6055;55;6136;HLR Neumarkt  Koeln;JoR2 20120712 / MI 20150519;TUI Leisure Travel GmbH;Koeln;Neumarkt 36-38;;50667;;;D;20001001;20691231;0221-272780;;;;;;0221-2727878;;196136;;;;6136;;Koeln2@hapag-lloyd-reisebuero.de;;6136;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;03.06.2015;18:14:38;209;6055 6137;;;;;;;;;;;6055;55;6137;HLR Bruehl;JoR2 20120731 / MI 20150602;TUI Leisure Travel GmbH;Bruehl;Uhlstr. 76;;50321;;;D;20001001;20691231;02232-944230;;;;;;02232-944233;;196137;;;;6137;;Bruehl1@hapag-lloyd-reisebuero.de;;6137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;03.08.2015;12:35:02;209;6055 6138;;;;;;;;;;;6055;55;6138;TUI Friedensplatz  Bonn;JoR2 20120724 / MI 20150521;TUI Leisure Travel GmbH;Bonn;Vivatsgasse 9;;53111;;;D;20001001;20691231;0228-707-0;;;;;;0228-70712;;196138;;;;6138;;Bonn2@tui-reisebuero.de;;6138;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.01.2016;11:39:27;209;6055 6140;;;;;;;;;;;6055;55;6140;TUI Kaiserstr.  Frankfurt;JoR2 20120731 / MI 20151020;TUI Leisure Travel GmbH;Frankfurt;Kaiserstr. 22;;60311;;;D;20001001;20691231;069-216216;;;;;;069-2162362;;196140;;;;6140;;Frankfurt1@tui-reisebuero.de;;6140;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;21.04.2015;17:14:43;209;6055 6141;;;;;;;;;;;6055;55;6141;TRC Offenbach;JoR2 20120705 / MI 20150324;TUI Leisure Travel GmbH;Offenbach;Frankfurter Str. 36;;63065;;;D;20001001;20691231;069-800793-10;;;;;;069-80079350;;196141;;;;6141;;Offenbach1@tui-reisecenter.de;;6141;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;21.10.2015;11:18:14;209;6055 6142;;;;;;;;;;;6055;55;6142;TRC Schillertsr. Mainz;JoR2 20120719 / MI 20151020;TUI Leisure Travel GmbH;Mainz;Schillerstr. 30-32;;55116;;;D;20001001;20691231;06131-258-258;;;;;;06131-258268;;196142;;;;6142;;Mainz3@tui-reisecenter.de;;6142;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;18.03.2015;12:11:58;209;6055 6144;;;;;;;;;;;6055;55;6144;TRC Nonnengasse  Fulda;JOR2 20120819 / MI 20150317;TUI Leisure Travel GmbH;Fulda;Nonnengasse 1;;36037;;;D;20001001;20691231;0661-979510;;;;;;0661-979595;;196144;;;;6144;;Fulda1@tui-reisecenter.de;;6144;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;03.07.2015;11:10:22;209;6055 6146;;;;;;;;;;;6055;55;6146;HLR Baden-Baden;JoR2 20120522 / MI 20150702;TUI Leisure Travel GmbH;Baden-Baden;Sophienstr.12;;76530;;;D;20001001;20691231;07221-36870;;;;;;07221-368736;;196146;;;;6146;;Baden-Baden1@hapag-lloyd-reisebuero.de;;6146;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;03.07.2015;11:10:45;209;6055 6147;;;;;;;;;;;6055;55;6147;TUI Landau;JoR2 20120524 / MI 20150702;TUI Leisure Travel GmbH;Landau;Koenigstr. 71;;76829;;;D;20001001;20691231;06341-83037;;;;;;06341-88723;;196147;;;;6147;;Landau2@tui-reisebuero.de;;6147;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;21.10.2015;11:18:39;209;6055 6148;;;;;;;;;;;6055;55;6148;TUI P4,2  Mannheim;JoR2 20120619 / MI 20151020;TUI Leisure Travel GmbH;Mannheim;P 4,2  Planken;;68161;;;D;20001001;20691231;0621-12007-20;;;;;;0621-12007-40;;196148;;;;6148;;Mannheim1@tui-reisebuero.de;;6148;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;17.04.2015;12:27:28;209;6055 6150;;;;;;;;;;;6055;55;6150;HLR Ludwigshafen;JoR2 20120717 / MI 20150416;TUI Leisure Travel GmbH;Ludwigshafen;Bismarckstr. 57;;67059;;;D;20001001;20691231;0621-510056;;;;;;0621-510050;;196150;;;;6150;;Ludwigshafen1@hapag-lloyd-reisebuero.de;;6150;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;14.10.2015;12:43:07;209;6055 6151;;;;;;;;;;;6055;55;6151;TRC Schwetzingen;JoR2 20120705 / MI 20151013;TUI Leisure Travel GmbH;Schwetzingen;Carl-Theodor-Str. 1;;68723;;;D;20001001;20691231;06202-25017;;;;;;06202-25019;;196151;;;;6151;;Schwetzingen2@tui-reisecenter.de;;6151;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;06.11.2015;10:06:24;209;6055 6153;;;;;;;;;;;6055;55;6153;HLR Viernheim;JoR2 20120621 / MI 20151105;TUI Leisure Travel GmbH;Viernheim;Rathaus Strasse 30;;68519;;;D;20001001;20691231;06204-96130;;;;;;06204-961318;;196153;;;;6153;;Viernheim1@hapag-lloyd-reisebuero.de;;6153;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;25.09.2015;11:02:34;209;6055 6155;;;;;;;;;;;6055;55;6155;HLR  Waiblingen;JoR2 20120522 / MI 20150924;TUI Leisure Travel GmbH;Waiblingen;Alter Postplatz 2;;71332;;;D;20001001;20691231;07151-95230;;;;;;07151-59253;;196155;;;;6155;;Waiblingen1@hapag-lloyd-reisebuero.de;;6155;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9040;17.03.2016;13:29:54;209;6055 6156;;;;;;;;;;;6055;55;6156;HLR Leonberg;JoR2 20121115 / MI 20150929;TUI Leisure Travel GmbH;Leonberg;Seestr. 13;;71229;;;D;20001001;20160315;07152-93620;;;;;;07152-936262;;196156;;;;6156;;leonberg1@hapag-lloyd-reisebuero.de;;6156;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9853;28.08.2015;11:50:20;209;6055 6158;;;;;;;;;;;6055;55;6158;HLR Theatinerstr. MUC;JoR2 20121106 / MI 20150827;TUI Leisure Travel GmbH;Muenchen;Theatinerstr. 32;;80333;;;D;20001001;20691231;089-2908460;;;;;;089-29084646;;196158;;;;6158;;Muenchen2@hapag-lloyd-reisebuero.de;;6158;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;23.09.2015;11:26:53;209;6055 6160;;;;;;;;;;;6055;55;6160;HLR Hallplatz  Nuernberg;JoR2 20120327 / MI 20150922;TUI Leisure Travel GmbH;Nuernberg;Hallplatz 5;;90402;;;D;20001001;20691231;0911-244460;;;;;;0911-2444650;;196160;;;;6160;;Nuernberg1@tui-reisecenter.de;;6160;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;14.08.2015;14:14:44;209;6055 6161;;;;;;;;;;;6055;55;6161;HLR Theaterstr. Wuerzburg;JoR2 20120703 / MI 20150813;TUI Leisure Travel GmbH;Wuerzburg;Theaterstr. 4;;97070;;;D;20001001;20691231;0931-355270;;;;;;0931-3552716;;196161;;;;6161;;Wuerzburg1@hapag-lloyd-reisebuero.de;;6161;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;12.12.2014;11:06:44;209;6055 6163;;;;;;;;;;;6055;55;6163;TRC Ricklinger  Hannover;JoR2 20111115 / MI 20141211;TUI Leisure Travel GmbH;Hannover;Ricklinger Stadtweg 6A;;30459;;;D;20001001;20691231;0511-4199980;;;;;;0511-419998-28;;196163;;;;6163;;Hannover13@tui-reisecenter.de;;6163;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;17.04.2015;12:27:45;209;6055 6164;;;;;;;;;;;6055;55;6164;TRC Burgwedel;JoR2 20111122 / MI 20150416;TUI Leisure Travel GmbH;Burgwedel;Dr.-Albert-David-Str. 1;;30938;;;D;20001001;20691231;05139-98400;;;;;;05139-984020;;196164;;;;6164;;Burgwedel1@tui-reisecenter.de;;6164;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:52;9858;13.05.2015;12:02:01;209;6055 6165;;;;;;;;;;;6055;55;6165;TUI Reisebuero;JoR2 20120724 / MI 20150512;TUI Leisure Travel GmbH;Osnabrueck;Krahnstr. 17/18;;49074;;;D;20001001;20691231;0541-331220;;;;;;0541-3312221;;196165;;;;6165;;Osnabrueck1@tui-reisebuero.de;;6165;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;15.04.2015;11:22:31;209;6055 6168;;;;;;;;;;;6055;55;6168;TUI Wunstorf;JoR2 20111129 / MI 20150414;TUI Leisure Travel GmbH;Wunstorf;Lange Str.41;;31515;;;D;20001001;20691231;05031-96880;;;;;;05031-968829;;196168;;;;6168;;Wunstorf1@tui-reisebuero.de;;6168;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;15.04.2015;11:23:00;209;6055 6169;;;;;;;;;;;6055;55;6169;HLR Barsinghausen;JoR2 20110915 / MI 20150414;TUI Leisure Travel GmbH;Barsinghausen;Marktstr. 29;;30890;;;D;20000101;20691231;05105-5274-0;;;;;;05105-5274-17;;196169;;;;6169;;Barsinghausen1@hapag-lloyd-reisebuero.de;;6169;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;20.03.2015;10:02:21;209;6055 6170;;;;;;;;;;;6055;55;6170;HLR Neustadt;JoR2 20111122 / MI 20150319;TUI Leisure Travel GmbH;Neustadt am Ruebenberge;Marktstr. 2;;31535;;;D;20001001;20691231;05032-95250;;;;;;05032-952525;;196170;;;;6170;;Neustadt2@hapag-lloyd-reisebuero.de;;6170;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
9001;09.12.2002;18:05:51;9858;01.04.2015;10:19:23;209;6055 6171;;;;;;;;;;;6055;55;6171;TRC Kurt-Schumacher   Hannover;JoR2 20111117 / MI 20150324;TUI Leisure Travel GmbH;Hannover;Kurt-Schumacher-Str. 30;;30159;;;D;20001001;20691231;0511-1235630;;;;;;0511-12356313;;196171;;;;6171;;Hannover9@tui-reisecenter.de;;6171;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;0;0;0;
